0.84408,41,48.574,53,0.083509434,
0.75569,39,51.608,53,0.026264151,
0.28571,13,45.5,56,0.1875,
0.80539,43,53.39,56,0.046607143,
0.44349,28,63.135,61,0.035,
0.73409,43,58.576,54,0.084740741,
0.93922,174,185.26,312,0.406217949,
0.79123,6,7.5832,121,0.937328926,
0.67692,38,56.136,75,0.25152,
0.86211,49,56.838,55,0.033418182,
0.9753,49,50.241,51,0.014882353,
0.6199,37,59.687,211,0.717123223,
0.95692,153,159.89,153,0.04503268,
0.94606,54,57.079,87,0.34391954,
0.60925,35,57.447,171,0.664052632,
0.84899,109,128.39,189,0.320687831,
0.26085,15,57.504,95,0.394694737,
0.64443,39,60.519,93,0.349258065,
0.87802,105,119.59,108,0.107314815,
0.89723,51,56.841,70,0.187985714,
0.61845,34,54.977,75,0.266973333,
0.94193,47,49.898,57,0.124596491,
0.94484,88,93.137,103,0.095757282,
0.26085,14,53.67,83,0.353373494,
0.95927,63,65.675,71,0.075,
0.93922,80,85.177,85,0.002082353,
0.61845,35,56.594,131,0.567984733,
0.95756,76,79.368,81,0.020148148,
0.91636,48,52.381,53,0.011679245,
0.61845,34,54.977,133,0.586639098,
0.78809,60,76.133,82,0.07154878,
0.79719,42,52.685,54,0.024351852,
0.14746,6,40.69,95,0.571684211,
0.54673,16,29.265,136,0.784816176,
0.14746,10,67.816,63,0.076444444,
0.81115,44,54.244,80,0.32195,
0.91872,65,70.751,67,0.055985075,
0.63183,34,53.812,52,0.034846154,
0.50597,32,63.245,160,0.60471875,
0.81865,45,54.969,69,0.203347826,
0.91085,61,66.97,78,0.141410256,
0.25467,11,43.192,126,0.657206349,
0.9107,74,81.256,110,0.261309091,
0.8509,77,90.492,117,0.226564103,
0.46698,32,68.526,103,0.334699029,
0.26085,15,57.504,122,0.528655738,
0.95923,109,113.63,161,0.294223602,
0.65187,7,10.738,74,0.854891892,
0.58285,32,54.903,76,0.277592105,
0.59108,36,60.906,74,0.176945946,
0.64443,35,54.312,95,0.428294737,
0.94512,50,52.903,57,0.071877193,
0.25467,17,66.752,426,0.843305164,
0.50615,34,67.173,65,0.033430769,
0.25467,12,47.119,56,0.158589286,
0.88962,86,96.67,136,0.289191176,
0.83522,44,52.681,110,0.521081818,
0.72314,41,56.697,62,0.085532258,
0.47213,28,59.306,136,0.563926471,
0.26962,21,77.887,53,0.469566038,
0.46698,28,59.96,55,0.090181818,
0.82211,50,60.819,52,0.169596154,
0.69872,39,55.817,67,0.166910448,
