0.053817,2,37.163,137,0.728737226
0.023825,2,83.946,379,0.778506596
0.19653,1,5.0883,50,0.898234
0.1882,2,10.627,69,0.845985507
0.19653,1,5.0883,318,0.983999057
0.023825,2,83.946,57,0.472736842
0.21947,4,18.225,69,0.735869565
0.073959,3,40.563,98,0.586091837
0.088235,3,34,61,0.442622951
0.21947,4,18.225,386,0.952784974
0.1882,2,10.627,71,0.850323944
0.19653,1,5.0883,355,0.985666761
0.19653,1,5.0883,55,0.907485455
0.080879,3,37.092,127,0.707937008
0.023825,2,83.946,114,0.263631579
0.27118,4,14.75,159,0.907232704
0.19653,1,5.0883,152,0.966524342
0.090569,2,22.083,52,0.575326923
0.1882,2,10.627,71,0.850323944
0.19653,1,5.0883,179,0.971573743
0.051434,3,58.327,63,0.074174603
0.19653,1,5.0883,61,0.916585246
0.073959,4,54.084,75,0.27888
0.19653,1,5.0883,88,0.942178409
0.090569,2,22.083,130,0.830130769
0.19653,1,5.0883,95,0.946438947
0.13212,2,15.138,55,0.724763636
0.19653,1,5.0883,100,0.949117
0.19653,1,5.0883,120,0.9575975
0.023825,2,83.946,171,0.509087719
0.27118,3,11.063,64,0.827140625
0.063006,4,63.486,315,0.798457143
0.073959,4,54.084,53,0.02045283
0.063006,4,63.486,401,0.841680798
0.051434,2,38.884,61,0.362557377
0.062676,2,31.91,90,0.645444444
0.19653,1,5.0883,76,0.933048684
0.19653,1,5.0883,104,0.951074038
0.091022,2,21.973,57,0.614508772
0.19653,1,5.0883,80,0.93639625
0.19653,1,5.0883,196,0.974039286
0.19653,1,5.0883,64,0.920495313
0.053817,3,55.744,77,0.276051948
0.19653,1,5.0883,85,0.940137647
0.070647,3,42.465,261,0.837298851
0.19653,1,5.0883,113,0.954970796
0.19653,1,5.0883,83,0.938695181
0.19653,1,5.0883,166,0.96934759
0.19653,1,5.0883,50,0.898234
0.063006,4,63.486,50,0.26972
0.12031,2,16.623,52,0.680326923
0.073959,3,40.563,358,0.886695531
0.023825,2,83.946,50,0.67892
0.073959,3,40.563,192,0.788734375
0.063006,4,63.486,53,0.197849057
0.19653,1,5.0883,79,0.935591139
0.053817,3,55.744,69,0.192115942
0.053817,2,37.163,217,0.828741935
0.27118,4,14.75,168,0.912202381
0.063006,4,63.486,81,0.216222222
0.14253,4,28.065,128,0.780742188
0.051434,3,58.327,73,0.201
0.15765,4,25.373,106,0.760632075
0.27118,4,14.75,131,0.88740458
0.16667,3,18,78,0.769230769
0.080879,4,49.456,161,0.692819876
0.11503,3,26.08,80,0.674
0.070647,4,56.619,140,0.595578571
0.063006,3,47.614,64,0.25603125
0.17688,4,22.614,127,0.821937008
0.080879,3,37.092,67,0.44638806
0.070647,3,42.465,73,0.418287671
0.023825,2,83.946,70,0.199228571
0.073959,4,54.084,53,0.02045283
0.091392,4,43.767,70,0.374757143
0.1882,2,10.627,53,0.799490566
0.27118,4,14.75,410,0.96402439
0.073959,4,54.084,99,0.45369697
0.19653,1,5.0883,62,0.917930645
0.14,3,21.429,54,0.603166667
0.19653,1,5.0883,55,0.907485455
0.19653,1,5.0883,64,0.920495313
0.063006,3,47.614,76,0.3735
0.053817,3,55.744,62,0.100903226
0.073959,4,54.084,59,0.083322034
0.063006,4,63.486,225,0.71784
0.063006,4,63.486,66,0.038090909
0.053817,3,55.744,53,0.051773585
0.13702,3,21.895,299,0.926772575
0.19653,1,5.0883,112,0.95456875
0.19653,1,5.0883,63,0.919233333
0.091341,4,43.792,61,0.282098361
0.073959,4,54.084,81,0.332296296
0.10424,3,28.779,53,0.457
0.051434,3,58.327,53,0.100509434
0.11966,4,33.428,56,0.403071429
0.070647,4,56.619,56,0.011053571
0.1882,2,10.627,61,0.825786885
0.073959,4,54.084,54,0.001555556
0.19653,1,5.0883,312,0.983691346
0.073959,4,54.084,121,0.553024793
0.10831,4,36.93,75,0.5076
0.19653,1,5.0883,55,0.907485455
0.11488,4,34.82,51,0.317254902
0.14022,4,28.527,211,0.864800948
0.053817,3,55.744,153,0.635660131
0.090569,2,22.083,87,0.746172414
0.1355,3,22.14,171,0.870526316
0.053817,3,55.744,189,0.705058201
0.053817,3,55.744,95,0.413221053
0.19653,1,5.0883,93,0.945287097
0.19653,1,5.0883,108,0.952886111
0.1882,2,10.627,70,0.848185714
0.062676,2,31.91,75,0.574533333
0.1882,2,10.627,57,0.813561404
0.063006,4,63.486,103,0.383631068
0.051434,2,38.884,83,0.531518072
0.023825,2,83.946,71,0.182338028
0.19653,1,5.0883,85,0.940137647
0.063006,4,63.486,131,0.515374046
0.19653,1,5.0883,81,0.937181481
0.1882,2,10.627,53,0.799490566
0.15323,4,26.105,133,0.803721805
0.19653,1,5.0883,82,0.937947561
0.063006,4,63.486,54,0.175666667
0.080879,3,37.092,95,0.609557895
0.27118,4,14.75,136,0.891544118
0.14855,4,26.927,63,0.572587302
0.19653,1,5.0883,80,0.93639625
0.19653,1,5.0883,67,0.924055224
0.18033,10,55.455,52,0.066442308
0.29075,18,61.909,160,0.61306875
0.080879,6,74.185,69,0.075144928
0.27035,16,59.183,78,0.24124359
0.11966,5,41.785,126,0.668373016
0.11966,5,41.785,110,0.620136364
0.28385,19,66.938,117,0.427880342
0.080879,5,61.821,103,0.399796117
0.073965,5,67.599,122,0.445909836
0.063006,5,79.357,161,0.507099379
0.10424,6,57.559,74,0.222175676
0.10424,5,47.965,76,0.368881579
0.18033,10,55.455,74,0.250608108
0.37233,20,53.716,95,0.434568421
0.21563,12,55.651,57,0.023666667
0.084504,6,71.003,426,0.833326291
0.080879,6,74.185,65,0.141307692
0.096774,6,62,56,0.107142857
0.14855,7,47.122,136,0.653514706
0.096774,5,51.667,110,0.5303
0.096774,6,62,62,0
0.10831,5,46.163,136,0.660566176
0.073965,5,67.599,53,0.27545283
0.11966,8,66.857,55,0.215581818
0.084345,5,59.28,52,0.14
0.18033,10,55.455,67,0.172313433
0.18033,10,55.455,55,0.008272727
0.10831,8,73.86,105,0.296571429
0.29075,18,61.909,53,0.16809434
0.088235,5,56.667,310,0.817203226
0.31481,17,54,304,0.822368421
0.096774,6,62,63,0.015873016
0.18033,10,55.455,308,0.819951299
0.084914,7,82.436,150,0.450426667
0.084504,5,59.169,73,0.189465753
0.084345,5,59.28,60,0.012
0.25862,14,54.133,55,0.015763636
0.1256,8,63.693,53,0.201754717
0.080879,5,61.821,72,0.141375
0.31481,17,54,101,0.465346535
0.14855,9,60.585,167,0.637215569
0.14855,8,53.853,54,0.002722222
0.15187,7,46.093,82,0.437890244
0.084914,7,82.436,104,0.207346154
0.13642,6,43.982,212,0.792537736
0.18033,10,55.455,79,0.298037975
0.16667,8,48,52,0.076923077
0.15187,9,59.263,64,0.074015625
0.35261,21,59.556,73,0.184164384
0.096774,5,51.667,93,0.44444086
0.21123,11,52.075,66,0.210984848
0.21123,11,52.075,125,0.5834
0.11005,9,81.779,111,0.263252252
0.070647,6,84.929,82,0.035719512
0.1355,6,44.279,1185,0.962633755
0.87343,31,35.492,61,0.418163934
0.080879,6,74.185,108,0.313101852
0.080879,6,74.185,379,0.804261214
0.088235,5,56.667,286,0.801863636
0.1256,7,55.731,61,0.086377049
0.091341,6,65.688,57,0.152421053
0.1656,9,54.347,74,0.265581081
0.10424,5,47.965,61,0.213688525
0.1355,8,59.039,67,0.118820896
0.87343,29,33.203,83,0.599963855
0.33333,18,54,118,0.542372881
0.25862,14,54.133,74,0.268472973
0.13642,9,65.973,58,0.137465517
0.10424,5,47.965,59,0.187033898
0.1844,13,70.498,65,0.084584615
0.15323,6,39.157,67,0.415567164
0.13702,7,51.088,67,0.237492537
0.16667,8,48,55,0.127272727
0.21123,11,52.075,97,0.46314433
0.35261,21,59.556,80,0.25555
0.12362,7,56.625,56,0.011160714
0.21123,11,52.075,132,0.605492424
